plotid,sampleid,sample_internal_id,lon,lat,imagery_title,for2000,for2008,for2021,fcc_p1,fcc_p2,for2021_fnf,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,gain,lossyear,treecover2000
237,3784,683668257,166.3235701448546,-21.747190000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,46
25,387,683666344,165.38772050021177,-21.424600505165216,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
237,3785,683668258,166.3235701448546,-21.74692050516109,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,55
25,388,683666345,165.38801,-21.425139494337373,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
25,389,683666346,165.38801,-21.42487,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
25,390,683666347,165.38801,-21.424600505165216,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
238,3793,683668259,166.2121998507011,-21.74965949433323,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
25,391,683666348,165.38829949978825,-21.425139494337373,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
238,3794,683668260,166.2121998507011,-21.749390000000005,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
25,392,683666349,165.38829949978825,-21.42487,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
238,3795,683668261,166.2121998507011,-21.74912050516106,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
25,393,683666350,165.38829949978825,-21.424600505165216,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,91
238,3796,683668262,166.21249000000003,-21.74965949433323,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
26,401,683666351,165.3526904973764,-21.42656949433737,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
238,3797,683668263,166.21249000000003,-21.749390000000005,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,2,2,0,NA,90
238,3798,683668264,166.21249000000003,-21.74912050516106,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
238,3799,683668265,166.21278014929896,-21.74965949433323,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
238,3800,683668266,166.21278014929896,-21.749390000000005,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
238,3801,683668267,166.21278014929896,-21.74912050516106,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
26,402,683666352,165.3526904973764,-21.4263,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
239,3809,683668268,166.31256985060006,-21.749709494333217,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,3,3,0,NA,55
26,403,683666353,165.3526904973764,-21.4260305051652,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
239,3810,683668269,166.31256985060006,-21.74944,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,2,2,0,NA,70
26,404,683666354,165.35298,-21.42656949433737,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
239,3811,683668270,166.31256985060006,-21.749170505161075,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,45
239,3812,683668271,166.31286,-21.749709494333217,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,4,4,0,NA,62
26,405,683666355,165.35298,-21.4263,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
239,3813,683668272,166.31286,-21.74944,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,55
26,406,683666356,165.35298,-21.4260305051652,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
239,3814,683668273,166.31286,-21.749170505161075,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,4,4,4,0,NA,55
26,407,683666357,165.3532695026236,-21.42656949433737,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
239,3815,683668274,166.31315014939997,-21.749709494333217,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,60
239,3816,683668275,166.31315014939997,-21.74944,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,3,3,0,NA,55
26,408,683666358,165.3532695026236,-21.4263,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
239,3817,683668276,166.31315014939997,-21.749170505161075,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,72
26,409,683666359,165.3532695026236,-21.4260305051652,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
27,417,683666360,165.34199048819465,-21.431199494337307,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
240,3825,683668277,166.02539984595305,-21.7520094943332,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
240,3826,683668278,166.02539984595305,-21.75174,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
240,3827,683668279,166.02539984595305,-21.75147050516104,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
27,418,683666361,165.34199048819465,-21.430930000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
240,3828,683668280,166.02569,-21.7520094943332,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
27,419,683666362,165.34199048819465,-21.430660505165136,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
240,3829,683668281,166.02569,-21.75174,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
27,420,683666363,165.34228,-21.431199494337307,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
240,3830,683668282,166.02569,-21.75147050516104,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
27,421,683666364,165.34228,-21.430930000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
240,3831,683668283,166.02598015404695,-21.7520094943332,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
240,3832,683668284,166.02598015404695,-21.75174,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
27,422,683666365,165.34228,-21.430660505165136,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
240,3833,683668285,166.02598015404695,-21.75147050516104,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
27,423,683666366,165.34256951180532,-21.431199494337307,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
27,424,683666367,165.34256951180532,-21.430930000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
241,3841,683668286,166.23775984286146,-21.753539494333182,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
27,425,683666368,165.34256951180532,-21.430660505165136,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
241,3842,683668287,166.23775984286146,-21.75327,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
241,3843,683668288,166.23775984286146,-21.75300050516101,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
28,433,683666369,165.3498104855368,-21.432539494337306,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
241,3844,683668289,166.23805000000002,-21.753539494333182,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
241,3845,683668290,166.23805000000002,-21.75327,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
241,3846,683668291,166.23805000000002,-21.75300050516101,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
241,3847,683668292,166.23834015713857,-21.753539494333182,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
241,3848,683668293,166.23834015713857,-21.75327,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
241,3849,683668294,166.23834015713857,-21.75300050516101,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
28,434,683666370,165.3498104855368,-21.432270000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
28,435,683666371,165.3498104855368,-21.43200050516515,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
242,3857,683668295,166.4440598325541,-21.75863949433311,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,0,NA,45
28,436,683666372,165.3501,-21.432539494337306,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
242,3858,683668296,166.4440598325541,-21.75837,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,0,8,56
28,437,683666373,165.3501,-21.432270000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
242,3859,683668297,166.4440598325541,-21.75810050516096,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,0,NA,45
28,438,683666374,165.3501,-21.43200050516515,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
242,3860,683668298,166.44435,-21.75863949433311,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,0,NA,45
28,439,683666375,165.35038951446316,-21.432539494337306,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
242,3861,683668299,166.44435,-21.75837,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,3,3,5,5,0,8,55
28,440,683666376,165.35038951446316,-21.432270000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
242,3862,683668300,166.44435,-21.75810050516096,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,0,8,90
242,3863,683668301,166.4446401674458,-21.75863949433311,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,0,NA,9
28,441,683666377,165.35038951446316,-21.43200050516515,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
242,3864,683668302,166.4446401674458,-21.75837,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,3,3,4,4,0,NA,45
29,449,683666378,165.55624047480427,-21.437949494337232,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
242,3865,683668303,166.4446401674458,-21.75810050516096,Pléiade_2021_TC,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,0,NA,74
29,450,683666379,165.55624047480427,-21.43768,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
29,451,683666380,165.55624047480427,-21.43741050516506,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
29,452,683666381,165.55653,-21.437949494337232,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
29,453,683666382,165.55653,-21.43768,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
29,454,683666383,165.55653,-21.43741050516506,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
29,455,683666384,165.55681952519572,-21.437949494337232,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
29,456,683666385,165.55681952519572,-21.43768,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
29,457,683666386,165.55681952519572,-21.43741050516506,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
30,465,683666387,165.34838046994275,-21.440399494337186,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
30,466,683666388,165.34838046994275,-21.44013,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
30,467,683666389,165.34838046994275,-21.43986050516501,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
30,468,683666390,165.34867,-21.440399494337186,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
30,469,683666391,165.34867,-21.44013,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
30,470,683666392,165.34867,-21.43986050516501,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
30,471,683666393,165.34895953005727,-21.440399494337186,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
30,472,683666394,165.34895953005727,-21.44013,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,1,1,0,NA,90
30,473,683666395,165.34895953005727,-21.43986050516501,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
31,481,683666396,165.37184046787888,-21.44143949433717,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
31,482,683666397,165.37184046787888,-21.44117,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,91
31,483,683666398,165.37184046787888,-21.440900505165004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
31,484,683666399,165.37213,-21.44143949433717,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
31,485,683666400,165.37213,-21.44117,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
31,486,683666401,165.37213,-21.440900505165004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,96
31,487,683666402,165.37241953212109,-21.44143949433717,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
31,488,683666403,165.37241953212109,-21.44117,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
31,489,683666404,165.37241953212109,-21.440900505165004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
141,2249,683667394,165.76429993361316,-21.64203050516244,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
32,497,683666405,165.55279046402862,-21.443379494337165,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,6,6,6,6,6,6,0,NA,69
142,2257,683667395,165.8799700669892,-21.6422694943346,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
142,2258,683667396,165.8799700669892,-21.642,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
142,2259,683667397,165.8799700669892,-21.64173050516244,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
142,2260,683667398,165.88026,-21.6422694943346,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
142,2261,683667399,165.88026,-21.642,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
142,2262,683667400,165.88026,-21.64173050516244,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
142,2263,683667401,165.8805499330108,-21.6422694943346,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
142,2264,683667402,165.8805499330108,-21.642,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
142,2265,683667403,165.8805499330108,-21.64173050516244,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,91
143,2273,683667404,165.7518400651821,-21.6431694943346,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
143,2274,683667405,165.7518400651821,-21.64290000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
143,2275,683667406,165.7518400651821,-21.642630505162444,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
143,2276,683667407,165.75213,-21.6431694943346,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
143,2277,683667408,165.75213,-21.64290000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
143,2278,683667409,165.75213,-21.642630505162444,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
143,2279,683667410,165.75241993481788,-21.6431694943346,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
143,2280,683667411,165.75241993481788,-21.64290000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
143,2281,683667412,165.75241993481788,-21.642630505162444,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
144,2289,683667413,165.90056006449942,-21.64350949433458,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
144,2290,683667414,165.90056006449942,-21.64323999999999,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,89
144,2291,683667415,165.90056006449942,-21.642970505162424,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,87
144,2292,683667416,165.90085,-21.64350949433458,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
144,2293,683667417,165.90085,-21.64323999999999,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
144,2294,683667418,165.90085,-21.642970505162424,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
144,2295,683667419,165.9011399355006,-21.64350949433458,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
144,2296,683667420,165.9011399355006,-21.64323999999999,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
144,2297,683667421,165.9011399355006,-21.642970505162424,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
243,3873,683668304,166.3062798291379,-21.76032949433309,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
243,3874,683668305,166.3062798291379,-21.76005999999998,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
243,3875,683668306,166.3062798291379,-21.759790505160936,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,4,4,0,NA,81
243,3876,683668307,166.30657,-21.76032949433309,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
243,3877,683668308,166.30657,-21.76005999999998,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
243,3878,683668309,166.30657,-21.759790505160936,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,2,2,0,NA,97
243,3879,683668310,166.30686017086208,-21.76032949433309,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
243,3880,683668311,166.30686017086208,-21.76005999999998,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
243,3881,683668312,166.30686017086208,-21.759790505160936,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
244,3889,683668313,166.38112982873358,-21.76052949433307,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
244,3890,683668314,166.38112982873358,-21.760259999999988,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
244,3891,683668315,166.38112982873358,-21.75999050516093,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
244,3892,683668316,166.38142,-21.76052949433307,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
244,3893,683668317,166.38142,-21.760259999999988,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
244,3894,683668318,166.38142,-21.75999050516093,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
244,3895,683668319,166.3817101712664,-21.76052949433307,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
244,3896,683668320,166.3817101712664,-21.760259999999988,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
244,3897,683668321,166.3817101712664,-21.75999050516093,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
245,3905,683668322,166.29758982681307,-21.761479494333088,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
245,3906,683668323,166.29758982681307,-21.761210000000005,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
245,3907,683668324,166.29758982681307,-21.76094050516093,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
245,3908,683668325,166.29788,-21.761479494333088,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
245,3909,683668326,166.29788,-21.761210000000005,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
245,3910,683668327,166.29788,-21.76094050516093,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
245,3911,683668328,166.29817017318695,-21.761479494333088,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
245,3912,683668329,166.29817017318695,-21.761210000000005,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
245,3913,683668330,166.29817017318695,-21.76094050516093,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
246,3921,683668331,166.15634981757282,-21.766049494333046,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
246,3922,683668332,166.15634981757282,-21.765780000000007,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
246,3923,683668333,166.15634981757282,-21.76551050516088,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
246,3924,683668334,166.15664,-21.766049494333046,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
246,3925,683668335,166.15664,-21.765780000000007,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
246,3926,683668336,166.15664,-21.76551050516088,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
246,3927,683668337,166.1569301824272,-21.766049494333046,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
246,3928,683668338,166.1569301824272,-21.765780000000007,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
246,3929,683668339,166.1569301824272,-21.76551050516088,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
145,2305,683667422,166.02057006588484,-21.642819494334603,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
32,498,683666406,165.55279046402862,-21.443110000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,1,2,0,NA,45
145,2306,683667423,166.02057006588484,-21.64255000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
32,499,683666407,165.55279046402862,-21.442840505164995,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
145,2307,683667424,166.02057006588484,-21.642280505162432,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
145,2308,683667425,166.02086,-21.642819494334603,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
32,500,683666408,165.55308,-21.443379494337165,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,6,6,6,6,6,6,0,NA,87
145,2309,683667426,166.02086,-21.64255000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
32,501,683666409,165.55308,-21.443110000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,70
145,2310,683667427,166.02086,-21.642280505162432,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
32,502,683666410,165.55308,-21.442840505164995,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,96
145,2311,683667428,166.0211499341151,-21.642819494334603,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
32,503,683666411,165.55336953597134,-21.443379494337165,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
145,2312,683667429,166.0211499341151,-21.64255000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
