system:index,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,datamask,gain,id,lat,lon,loss,lossyear,treecover2000,.geo
8434,1,1,3,4,4,4,1,0,8434,-22.001760000000004,166.20242133711932,0,,59,"{""type"":""Point"",""coordinates"":[166.20242133711932,-22.001760000000004]}"
8435,1,1,2,2,2,2,1,0,8435,-22.001490505157832,166.20242133711932,0,,54,"{""type"":""Point"",""coordinates"":[166.20242133711932,-22.001490505157832]}"
8436,1,1,1,1,4,4,1,0,8436,-22.00202949432999,166.202712,0,,45,"{""type"":""Point"",""coordinates"":[166.202712,-22.00202949432999]}"
8437,1,3,3,3,4,4,1,0,8437,-22.001760000000004,166.202712,0,,59,"{""type"":""Point"",""coordinates"":[166.202712,-22.001760000000004]}"
8438,6,6,6,6,4,4,1,0,8438,-22.001490505157832,166.202712,0,,54,"{""type"":""Point"",""coordinates"":[166.202712,-22.001490505157836]}"
8439,6,6,6,6,4,4,1,0,8439,-22.00202949432999,166.2030026628807,0,,45,"{""type"":""Point"",""coordinates"":[166.2030026628807,-22.00202949432999]}"
8440,6,6,6,6,4,4,1,0,8440,-22.001760000000004,166.2030026628807,0,,42,"{""type"":""Point"",""coordinates"":[166.2030026628807,-22.001760000000004]}"
8441,6,6,6,6,4,4,1,0,8441,-22.001490505157832,166.2030026628807,0,,45,"{""type"":""Point"",""coordinates"":[166.2030026628807,-22.001490505157836]}"
8442,6,6,6,6,6,6,1,0,8442,-22.00285349432997,166.20097533543023,0,,47,"{""type"":""Point"",""coordinates"":[166.20097533543023,-22.00285349432997]}"
8443,6,6,6,6,6,6,1,0,8443,-22.002584,166.20097533543023,0,,45,"{""type"":""Point"",""coordinates"":[166.20097533543023,-22.002584]}"
8444,1,1,1,1,3,3,1,0,8444,-22.002314505157813,166.20097533543023,0,,62,"{""type"":""Point"",""coordinates"":[166.20097533543023,-22.002314505157813]}"
8445,1,1,1,1,3,3,1,0,8445,-22.00285349432997,166.201266,0,,59,"{""type"":""Point"",""coordinates"":[166.201266,-22.00285349432997]}"
8446,1,1,2,2,3,3,1,0,8446,-22.002584,166.201266,0,,45,"{""type"":""Point"",""coordinates"":[166.201266,-22.002584]}"
8447,1,1,2,2,3,3,1,0,8447,-22.002314505157813,166.201266,0,,62,"{""type"":""Point"",""coordinates"":[166.201266,-22.002314505157813]}"
8448,1,1,2,2,3,3,1,0,8448,-22.00285349432997,166.20155666456978,0,,64,"{""type"":""Point"",""coordinates"":[166.20155666456978,-22.00285349432997]}"
8449,1,1,3,3,3,3,1,0,8449,-22.002584,166.20155666456978,0,,62,"{""type"":""Point"",""coordinates"":[166.20155666456978,-22.002584]}"
8450,6,6,6,6,6,6,1,0,8450,-22.002314505157813,166.20155666456978,0,,54,"{""type"":""Point"",""coordinates"":[166.20155666456978,-22.002314505157813]}"
8451,1,1,3,3,3,3,1,0,8451,-22.00309849432996,166.204464334928,0,,71,"{""type"":""Point"",""coordinates"":[166.204464334928,-22.003098494329965]}"
8452,1,1,3,3,3,3,1,0,8452,-22.00282899999999,166.204464334928,0,,75,"{""type"":""Point"",""coordinates"":[166.204464334928,-22.00282899999999]}"
8453,1,2,2,2,2,2,1,0,8453,-22.00255950515782,166.204464334928,0,,53,"{""type"":""Point"",""coordinates"":[166.204464334928,-22.00255950515782]}"
8454,1,1,2,2,3,3,1,0,8454,-22.00309849432996,166.204755,0,,76,"{""type"":""Point"",""coordinates"":[166.204755,-22.003098494329965]}"
8455,1,1,3,3,3,3,1,0,8455,-22.00282899999999,166.204755,0,,59,"{""type"":""Point"",""coordinates"":[166.204755,-22.00282899999999]}"
8456,3,3,3,3,3,3,1,0,8456,-22.00255950515782,166.204755,0,,62,"{""type"":""Point"",""coordinates"":[166.204755,-22.002559505157816]}"
8457,1,1,2,2,3,3,1,0,8457,-22.00309849432996,166.20504566507196,0,,76,"{""type"":""Point"",""coordinates"":[166.20504566507196,-22.003098494329965]}"
8458,6,6,6,6,4,4,1,0,8458,-22.00282899999999,166.20504566507196,0,,54,"{""type"":""Point"",""coordinates"":[166.20504566507196,-22.00282899999999]}"
8459,6,6,6,6,6,6,1,0,8459,-22.00255950515782,166.20504566507196,0,,62,"{""type"":""Point"",""coordinates"":[166.20504566507196,-22.00255950515782]}"
8460,1,1,3,3,3,3,1,0,8460,-22.003956494329955,166.1983693331691,0,,53,"{""type"":""Point"",""coordinates"":[166.1983693331691,-22.003956494329955]}"
8461,6,6,6,6,4,4,1,0,8461,-22.003687,166.1983693331691,0,,47,"{""type"":""Point"",""coordinates"":[166.1983693331691,-22.003687000000003]}"
8462,6,6,6,6,6,6,1,0,8462,-22.003417505157813,166.1983693331691,0,,54,"{""type"":""Point"",""coordinates"":[166.1983693331691,-22.003417505157817]}"
8463,6,6,6,6,6,6,1,0,8463,-22.003956494329955,166.19866,0,,45,"{""type"":""Point"",""coordinates"":[166.19866,-22.00395649432995]}"
8464,6,6,6,6,6,6,1,0,8464,-22.003687,166.19866,0,,45,"{""type"":""Point"",""coordinates"":[166.19866,-22.003687]}"
8465,1,1,3,3,4,4,1,0,8465,-22.003417505157813,166.19866,0,,45,"{""type"":""Point"",""coordinates"":[166.19866,-22.00341750515781]}"
8466,1,1,2,2,3,3,1,0,8466,-22.003956494329955,166.19895066683085,0,,37,"{""type"":""Point"",""coordinates"":[166.19895066683085,-22.003956494329955]}"
8467,1,1,3,3,3,3,1,0,8467,-22.003687,166.19895066683085,0,,51,"{""type"":""Point"",""coordinates"":[166.19895066683085,-22.003687]}"
8468,1,1,3,3,3,3,1,0,8468,-22.003417505157813,166.19895066683085,0,,54,"{""type"":""Point"",""coordinates"":[166.19895066683085,-22.003417505157813]}"
8469,6,6,6,6,6,6,1,0,8469,-22.00393949432997,166.20069333320396,0,,29,"{""type"":""Point"",""coordinates"":[166.20069333320396,-22.003939494329973]}"
8470,6,6,6,6,6,6,1,0,8470,-22.00367,166.20069333320396,0,,37,"{""type"":""Point"",""coordinates"":[166.20069333320396,-22.00367]}"
8471,1,1,3,3,3,3,1,0,8471,-22.003400505157813,166.20069333320396,0,,45,"{""type"":""Point"",""coordinates"":[166.20069333320396,-22.003400505157813]}"
8472,6,6,6,6,6,6,1,0,8472,-22.00393949432997,166.200984,0,,37,"{""type"":""Point"",""coordinates"":[166.200984,-22.003939494329973]}"
8473,3,3,3,3,3,3,1,0,8473,-22.00367,166.200984,0,,37,"{""type"":""Point"",""coordinates"":[166.200984,-22.00367]}"
8474,1,1,3,3,4,4,1,0,8474,-22.003400505157813,166.200984,0,,41,"{""type"":""Point"",""coordinates"":[166.200984,-22.003400505157817]}"
8475,6,6,6,6,6,6,1,0,8475,-22.00393949432997,166.20127466679602,0,,16,"{""type"":""Point"",""coordinates"":[166.20127466679602,-22.003939494329973]}"
8476,3,3,3,3,3,3,1,0,8476,-22.00367,166.20127466679602,0,,37,"{""type"":""Point"",""coordinates"":[166.20127466679602,-22.00367]}"
8477,1,1,3,3,4,4,1,0,8477,-22.003400505157813,166.20127466679602,0,,45,"{""type"":""Point"",""coordinates"":[166.20127466679602,-22.003400505157813]}"
8478,6,6,6,6,6,6,1,0,8478,-22.004855494329945,166.18646233132608,0,,12,"{""type"":""Point"",""coordinates"":[166.18646233132608,-22.004855494329945]}"
8479,6,6,6,6,6,6,1,0,8479,-22.00458599999999,166.18646233132608,1,5,62,"{""type"":""Point"",""coordinates"":[166.18646233132608,-22.00458599999999]}"
8480,6,6,6,6,6,6,1,0,8480,-22.00431650515779,166.18646233132608,0,,45,"{""type"":""Point"",""coordinates"":[166.18646233132608,-22.00431650515779]}"
8481,6,6,6,6,6,6,1,0,8481,-22.004855494329945,166.186753,0,,8,"{""type"":""Point"",""coordinates"":[166.186753,-22.004855494329945]}"
8482,6,6,6,6,6,6,1,0,8482,-22.00458599999999,166.186753,0,,45,"{""type"":""Point"",""coordinates"":[166.186753,-22.00458599999999]}"
8483,6,6,6,6,6,6,1,0,8483,-22.00431650515779,166.186753,0,,45,"{""type"":""Point"",""coordinates"":[166.186753,-22.00431650515779]}"
8484,6,6,6,6,6,6,1,0,8484,-22.004855494329945,166.18704366867394,0,,0,"{""type"":""Point"",""coordinates"":[166.18704366867394,-22.00485549432995]}"
8485,6,6,6,6,6,6,1,0,8485,-22.00458599999999,166.18704366867394,0,,45,"{""type"":""Point"",""coordinates"":[166.18704366867394,-22.00458599999999]}"
8486,6,6,6,6,6,6,1,0,8486,-22.00431650515779,166.18704366867394,0,,45,"{""type"":""Point"",""coordinates"":[166.18704366867394,-22.00431650515779]}"
8487,6,6,6,6,6,6,1,0,8487,-22.00671249432992,166.19199832751875,0,,32,"{""type"":""Point"",""coordinates"":[166.19199832751875,-22.00671249432992]}"
8488,6,6,6,6,6,6,1,0,8488,-22.00644299999999,166.19199832751875,0,,45,"{""type"":""Point"",""coordinates"":[166.19199832751875,-22.00644299999999]}"
8489,6,6,6,6,6,6,1,0,8489,-22.006173505157776,166.19199832751875,0,,45,"{""type"":""Point"",""coordinates"":[166.19199832751875,-22.006173505157776]}"
8490,1,1,2,2,3,3,1,0,8490,-22.00671249432992,166.19228900000002,0,,17,"{""type"":""Point"",""coordinates"":[166.19228900000002,-22.00671249432992]}"
8491,1,1,2,2,3,3,1,0,8491,-22.00644299999999,166.19228900000002,0,,24,"{""type"":""Point"",""coordinates"":[166.19228900000002,-22.00644299999999]}"
8492,6,6,6,6,6,6,1,0,8492,-22.006173505157776,166.19228900000002,0,,37,"{""type"":""Point"",""coordinates"":[166.19228900000002,-22.00617350515778]}"
8493,6,6,6,6,6,6,1,0,8493,-22.00671249432992,166.19257967248126,0,,17,"{""type"":""Point"",""coordinates"":[166.19257967248126,-22.006712494329925]}"
8494,6,6,6,6,6,6,1,0,8494,-22.00644299999999,166.19257967248126,0,,24,"{""type"":""Point"",""coordinates"":[166.19257967248126,-22.00644299999999]}"
8495,6,6,6,6,6,6,1,0,8495,-22.006173505157776,166.19257967248126,0,,37,"{""type"":""Point"",""coordinates"":[166.19257967248126,-22.00617350515778]}"
8496,2,2,3,3,3,3,1,0,8496,-22.01448149432981,166.20427031158593,0,,0,"{""type"":""Point"",""coordinates"":[166.20427031158593,-22.014481494329807]}"
8497,3,3,3,3,3,3,1,0,8497,-22.014211999999983,166.20427031158593,0,,0,"{""type"":""Point"",""coordinates"":[166.20427031158593,-22.014211999999983]}"
8498,6,6,6,6,6,6,1,0,8498,-22.013942505157672,166.20427031158593,0,,20,"{""type"":""Point"",""coordinates"":[166.20427031158593,-22.013942505157676]}"
8499,1,3,3,3,4,4,1,0,8499,-22.01448149432981,166.20456099999998,0,,0,"{""type"":""Point"",""coordinates"":[166.20456099999998,-22.01448149432981]}"
8500,3,3,3,3,4,4,1,0,8500,-22.014211999999983,166.20456099999998,0,,0,"{""type"":""Point"",""coordinates"":[166.20456099999998,-22.014211999999986]}"
8501,6,6,6,6,6,6,1,0,8501,-22.013942505157672,166.20456099999998,0,,46,"{""type"":""Point"",""coordinates"":[166.20456099999998,-22.013942505157676]}"
8502,6,6,6,6,6,6,1,0,8502,-22.01448149432981,166.2048516884141,0,,0,"{""type"":""Point"",""coordinates"":[166.2048516884141,-22.014481494329807]}"
8503,1,1,3,3,4,4,1,0,8503,-22.014211999999983,166.2048516884141,0,,45,"{""type"":""Point"",""coordinates"":[166.2048516884141,-22.014211999999986]}"
8504,1,1,3,3,4,4,1,0,8504,-22.013942505157672,166.2048516884141,0,,45,"{""type"":""Point"",""coordinates"":[166.2048516884141,-22.013942505157676]}"
8505,1,1,3,3,4,4,1,0,8505,-22.01475249432981,166.20427231103002,0,,0,"{""type"":""Point"",""coordinates"":[166.20427231103002,-22.01475249432981]}"
8506,2,2,3,3,3,3,1,0,8506,-22.014483,166.20427231103002,0,,0,"{""type"":""Point"",""coordinates"":[166.20427231103002,-22.014483]}"
8507,3,3,3,3,3,3,1,0,8507,-22.01421350515764,166.20427231103002,0,,0,"{""type"":""Point"",""coordinates"":[166.20427231103002,-22.014213505157645]}"
8508,6,6,6,6,6,6,1,0,8508,-22.01475249432981,166.204563,0,,0,"{""type"":""Point"",""coordinates"":[166.204563,-22.01475249432981]}"
8509,1,3,3,3,4,4,1,0,8509,-22.014483,166.204563,0,,0,"{""type"":""Point"",""coordinates"":[166.204563,-22.014483]}"
8510,3,3,3,3,4,4,1,0,8510,-22.01421350515764,166.204563,0,,0,"{""type"":""Point"",""coordinates"":[166.204563,-22.01421350515764]}"
8511,6,6,6,6,6,6,1,0,8511,-22.01475249432981,166.20485368897002,0,,45,"{""type"":""Point"",""coordinates"":[166.20485368897002,-22.01475249432981]}"
8512,6,6,6,6,6,6,1,0,8512,-22.014483,166.20485368897002,0,,0,"{""type"":""Point"",""coordinates"":[166.20485368897002,-22.014483]}"
8513,1,1,3,3,4,4,1,0,8513,-22.01421350515764,166.20485368897002,0,,45,"{""type"":""Point"",""coordinates"":[166.20485368897002,-22.014213505157645]}"
8514,1,3,3,3,4,4,1,0,8514,-22.014746494329813,166.20514431104232,0,,45,"{""type"":""Point"",""coordinates"":[166.20514431104232,-22.014746494329813]}"
8515,1,1,3,3,4,4,1,0,8515,-22.014477,166.20514431104232,0,,45,"{""type"":""Point"",""coordinates"":[166.20514431104232,-22.014477]}"
8516,1,1,3,3,4,4,1,0,8516,-22.014207505157657,166.20514431104232,0,,45,"{""type"":""Point"",""coordinates"":[166.20514431104232,-22.014207505157657]}"
8517,1,1,3,3,4,4,1,0,8517,-22.014746494329813,166.205435,0,,45,"{""type"":""Point"",""coordinates"":[166.205435,-22.014746494329813]}"
8518,1,1,3,3,4,4,1,0,8518,-22.014477,166.205435,0,,45,"{""type"":""Point"",""coordinates"":[166.205435,-22.014477]}"
8519,1,1,3,4,3,3,1,0,8519,-22.014207505157657,166.205435,0,,45,"{""type"":""Point"",""coordinates"":[166.205435,-22.01420750515766]}"
8520,1,1,3,3,4,4,1,0,8520,-22.014746494329813,166.20572568895767,0,,45,"{""type"":""Point"",""coordinates"":[166.20572568895767,-22.014746494329813]}"
8521,1,1,3,3,4,4,1,0,8521,-22.014477,166.20572568895767,0,,55,"{""type"":""Point"",""coordinates"":[166.20572568895767,-22.014477]}"
8522,1,1,3,3,4,4,1,0,8522,-22.014207505157657,166.20572568895767,0,,55,"{""type"":""Point"",""coordinates"":[166.20572568895767,-22.01420750515766]}"
8523,1,1,2,2,2,2,1,0,8523,-22.015322494329823,166.20049930986076,0,,51,"{""type"":""Point"",""coordinates"":[166.20049930986076,-22.015322494329826]}"
8524,1,1,2,2,3,4,1,0,8524,-22.015052999999995,166.20049930986076,0,,13,"{""type"":""Point"",""coordinates"":[166.20049930986076,-22.015053]}"
8525,1,1,3,3,3,3,1,0,8525,-22.014783505157663,166.20049930986076,0,,13,"{""type"":""Point"",""coordinates"":[166.20049930986076,-22.014783505157663]}"
8526,1,1,2,2,2,2,1,0,8526,-22.015322494329823,166.20079,0,,45,"{""type"":""Point"",""coordinates"":[166.20079,-22.015322494329826]}"
8527,1,1,2,2,3,3,1,0,8527,-22.015052999999995,166.20079,0,,45,"{""type"":""Point"",""coordinates"":[166.20079,-22.015052999999998]}"
8528,1,1,3,3,3,3,1,0,8528,-22.014783505157663,166.20079,0,,45,"{""type"":""Point"",""coordinates"":[166.20079,-22.014783505157663]}"
8529,1,1,2,2,3,4,1,0,8529,-22.015322494329823,166.20108069013926,0,,62,"{""type"":""Point"",""coordinates"":[166.20108069013926,-22.015322494329826]}"
8530,1,1,2,2,3,4,1,0,8530,-22.015052999999995,166.20108069013926,0,,56,"{""type"":""Point"",""coordinates"":[166.20108069013926,-22.015052999999995]}"
8531,1,3,3,3,3,3,1,0,8531,-22.014783505157663,166.20108069013926,0,,56,"{""type"":""Point"",""coordinates"":[166.20108069013926,-22.014783505157663]}"
8532,1,1,2,2,3,3,1,0,8532,-22.016758494329807,166.26183230691484,0,,59,"{""type"":""Point"",""coordinates"":[166.26183230691484,-22.016758494329807]}"
8533,6,6,6,6,4,4,1,0,8533,-22.01648900000002,166.26183230691484,1,16,62,"{""type"":""Point"",""coordinates"":[166.26183230691484,-22.01648900000002]}"
8534,6,6,6,6,6,6,1,0,8534,-22.01621950515765,166.26183230691484,1,14,51,"{""type"":""Point"",""coordinates"":[166.26183230691484,-22.01621950515765]}"
8535,1,1,2,2,3,3,1,0,8535,-22.016758494329807,166.262123,1,16,66,"{""type"":""Point"",""coordinates"":[166.262123,-22.016758494329807]}"
8536,1,1,3,3,4,4,1,0,8536,-22.01648900000002,166.262123,1,16,55,"{""type"":""Point"",""coordinates"":[166.262123,-22.01648900000002]}"
8537,1,1,3,3,3,3,1,0,8537,-22.01621950515765,166.262123,1,16,55,"{""type"":""Point"",""coordinates"":[166.262123,-22.016219505157654]}"
8538,1,1,2,2,3,3,1,0,8538,-22.016758494329807,166.26241369308514,1,16,72,"{""type"":""Point"",""coordinates"":[166.26241369308514,-22.016758494329807]}"
8539,6,6,6,6,6,6,1,0,8539,-22.01648900000002,166.26241369308514,1,16,63,"{""type"":""Point"",""coordinates"":[166.26241369308514,-22.016489000000018]}"
8540,6,6,6,6,6,6,1,0,8540,-22.01621950515765,166.26241369308514,1,16,59,"{""type"":""Point"",""coordinates"":[166.26241369308514,-22.016219505157647]}"
8541,6,6,6,6,6,6,1,0,8541,-22.017424494329788,166.20952630554848,0,,45,"{""type"":""Point"",""coordinates"":[166.20952630554848,-22.017424494329788]}"
8542,6,6,6,6,6,6,1,0,8542,-22.017155,166.20952630554848,0,,45,"{""type"":""Point"",""coordinates"":[166.20952630554848,-22.017154999999995]}"
8543,6,6,6,6,6,6,1,0,8543,-22.01688550515763,166.20952630554848,0,,45,"{""type"":""Point"",""coordinates"":[166.20952630554848,-22.016885505157635]}"
8544,6,6,6,6,4,4,1,0,8544,-22.017424494329788,166.209817,0,,45,"{""type"":""Point"",""coordinates"":[166.209817,-22.017424494329788]}"
8545,6,6,6,6,6,6,1,0,8545,-22.017155,166.209817,0,,45,"{""type"":""Point"",""coordinates"":[166.209817,-22.017155]}"
8546,6,6,6,6,6,6,1,0,8546,-22.01688550515763,166.209817,0,,45,"{""type"":""Point"",""coordinates"":[166.209817,-22.016885505157635]}"
8547,6,6,6,6,6,6,1,0,8547,-22.017424494329788,166.21010769445152,0,,45,"{""type"":""Point"",""coordinates"":[166.21010769445152,-22.017424494329788]}"
8548,6,6,6,6,6,6,1,0,8548,-22.017155,166.21010769445152,0,,45,"{""type"":""Point"",""coordinates"":[166.21010769445152,-22.017155]}"
8549,6,6,6,6,6,6,1,0,8549,-22.01688550515763,166.21010769445152,0,,45,"{""type"":""Point"",""coordinates"":[166.21010769445152,-22.016885505157635]}"
8550,6,6,6,6,6,6,1,0,8550,-22.0173584943298,166.2542813056839,0,,29,"{""type"":""Point"",""coordinates"":[166.2542813056839,-22.017358494329805]}"
8551,6,6,6,6,6,6,1,0,8551,-22.017089,166.2542813056839,0,,0,"{""type"":""Point"",""coordinates"":[166.2542813056839,-22.017088999999995]}"
8552,6,6,6,6,6,6,1,0,8552,-22.01681950515764,166.2542813056839,0,,45,"{""type"":""Point"",""coordinates"":[166.2542813056839,-22.01681950515764]}"
8553,6,6,6,6,6,6,1,0,8553,-22.0173584943298,166.254572,0,,29,"{""type"":""Point"",""coordinates"":[166.254572,-22.017358494329805]}"
8554,6,6,6,6,6,6,1,0,8554,-22.017089,166.254572,0,,0,"{""type"":""Point"",""coordinates"":[166.254572,-22.017088999999995]}"
8555,6,6,6,6,6,6,1,0,8555,-22.01681950515764,166.254572,0,,45,"{""type"":""Point"",""coordinates"":[166.254572,-22.01681950515764]}"
8556,6,6,6,6,6,6,1,0,8556,-22.0173584943298,166.2548626943161,0,,45,"{""type"":""Point"",""coordinates"":[166.2548626943161,-22.0173584943298]}"
8557,6,6,6,6,6,6,1,0,8557,-22.017089,166.2548626943161,0,,45,"{""type"":""Point"",""coordinates"":[166.2548626943161,-22.017088999999995]}"
8558,6,6,6,6,6,6,1,0,8558,-22.01681950515764,166.2548626943161,0,,45,"{""type"":""Point"",""coordinates"":[166.2548626943161,-22.01681950515764]}"
8559,6,6,6,6,4,4,1,0,8559,-22.017968494329764,166.20924030443237,0,,24,"{""type"":""Point"",""coordinates"":[166.20924030443237,-22.017968494329768]}"
8560,1,1,3,3,3,4,1,0,8560,-22.01769899999998,166.20924030443237,0,,45,"{""type"":""Point"",""coordinates"":[166.20924030443237,-22.01769899999998]}"
8561,6,6,6,6,6,6,1,0,8561,-22.017429505157622,166.20924030443237,0,,45,"{""type"":""Point"",""coordinates"":[166.20924030443237,-22.017429505157622]}"
8562,6,6,6,6,6,6,1,0,8562,-22.017968494329764,166.209531,0,,37,"{""type"":""Point"",""coordinates"":[166.209531,-22.017968494329768]}"
8563,6,6,6,6,6,6,1,0,8563,-22.01769899999998,166.209531,0,,45,"{""type"":""Point"",""coordinates"":[166.209531,-22.01769899999998]}"
8564,6,6,6,6,6,6,1,0,8564,-22.017429505157622,166.209531,0,,45,"{""type"":""Point"",""coordinates"":[166.209531,-22.017429505157622]}"
8565,6,6,6,6,6,6,1,0,8565,-22.017968494329764,166.2098216955676,0,,45,"{""type"":""Point"",""coordinates"":[166.2098216955676,-22.017968494329764]}"
8566,6,6,6,6,6,6,1,0,8566,-22.01769899999998,166.2098216955676,0,,45,"{""type"":""Point"",""coordinates"":[166.2098216955676,-22.017698999999983]}"
8567,6,6,6,6,4,4,1,0,8567,-22.017429505157622,166.2098216955676,0,,45,"{""type"":""Point"",""coordinates"":[166.2098216955676,-22.017429505157622]}"
8568,6,6,6,6,6,6,1,0,8568,-22.01988449432976,166.20664030050114,0,,24,"{""type"":""Point"",""coordinates"":[166.20664030050114,-22.01988449432976]}"
8569,6,6,6,6,6,6,1,0,8569,-22.019614999999988,166.20664030050114,0,,29,"{""type"":""Point"",""coordinates"":[166.20664030050114,-22.019614999999988]}"
8570,3,3,3,3,4,4,1,0,8570,-22.019345505157588,166.20664030050114,0,,39,"{""type"":""Point"",""coordinates"":[166.20664030050114,-22.019345505157588]}"
8571,6,6,6,6,6,6,1,0,8571,-22.01988449432976,166.206931,0,,37,"{""type"":""Point"",""coordinates"":[166.206931,-22.01988449432976]}"
8572,3,3,3,3,3,4,1,0,8572,-22.019614999999988,166.206931,0,,39,"{""type"":""Point"",""coordinates"":[166.206931,-22.019614999999988]}"
8573,3,3,3,3,3,3,1,0,8573,-22.019345505157588,166.206931,0,,29,"{""type"":""Point"",""coordinates"":[166.206931,-22.019345505157588]}"
8574,6,6,6,6,4,4,1,0,8574,-22.01988449432976,166.2072216994989,0,,38,"{""type"":""Point"",""coordinates"":[166.20722169949892,-22.01988449432976]}"
8575,3,3,3,3,3,4,1,0,8575,-22.019614999999988,166.2072216994989,0,,37,"{""type"":""Point"",""coordinates"":[166.20722169949892,-22.019614999999988]}"
8576,1,1,3,3,4,4,1,0,8576,-22.019345505157588,166.2072216994989,0,,37,"{""type"":""Point"",""coordinates"":[166.20722169949892,-22.019345505157588]}"
8577,1,1,2,2,3,3,1,0,8577,-22.02019749432975,166.20083029985886,0,,0,"{""type"":""Point"",""coordinates"":[166.20083029985886,-22.02019749432975]}"
8578,3,3,3,3,3,4,1,0,8578,-22.019927999999997,166.20083029985886,0,,0,"{""type"":""Point"",""coordinates"":[166.20083029985886,-22.019927999999993]}"
8579,6,6,6,6,6,6,1,0,8579,-22.01965850515758,166.20083029985886,0,,19,"{""type"":""Point"",""coordinates"":[166.20083029985886,-22.019658505157583]}"
8580,1,1,1,1,1,1,1,0,8580,-22.02019749432975,166.201121,0,,45,"{""type"":""Point"",""coordinates"":[166.201121,-22.02019749432975]}"
8581,1,1,2,2,2,2,1,0,8581,-22.019927999999997,166.201121,0,,39,"{""type"":""Point"",""coordinates"":[166.201121,-22.019927999999997]}"
8582,3,3,3,3,3,3,1,0,8582,-22.01965850515758,166.201121,0,,0,"{""type"":""Point"",""coordinates"":[166.201121,-22.019658505157583]}"
8583,1,1,1,1,1,1,1,0,8583,-22.02019749432975,166.2014117001411,0,,0,"{""type"":""Point"",""coordinates"":[166.2014117001411,-22.02019749432975]}"
8584,1,1,2,2,2,2,1,0,8584,-22.019927999999997,166.2014117001411,0,,0,"{""type"":""Point"",""coordinates"":[166.2014117001411,-22.019927999999993]}"
8585,3,3,3,3,3,3,1,0,8585,-22.01965850515758,166.2014117001411,0,,45,"{""type"":""Point"",""coordinates"":[166.2014117001411,-22.019658505157583]}"
8586,1,1,3,3,3,3,1,0,8586,-22.021825494329747,166.20055329651814,0,,0,"{""type"":""Point"",""coordinates"":[166.20055329651814,-22.021825494329747]}"
8587,6,6,6,6,6,6,1,0,8587,-22.021556000000004,166.20055329651814,0,,37,"{""type"":""Point"",""coordinates"":[166.20055329651814,-22.021556000000004]}"
8588,5,5,5,5,5,5,1,0,8588,-22.021286505157576,166.20055329651814,0,,0,"{""type"":""Point"",""coordinates"":[166.20055329651814,-22.021286505157573]}"
8589,6,6,6,6,6,6,1,0,8589,-22.021825494329747,166.200844,0,,16,"{""type"":""Point"",""coordinates"":[166.200844,-22.021825494329747]}"
8590,2,2,3,3,3,3,1,0,8590,-22.021556000000004,166.200844,0,,16,"{""type"":""Point"",""coordinates"":[166.200844,-22.021556000000004]}"
8591,5,5,5,5,5,5,1,0,8591,-22.021286505157576,166.200844,0,,37,"{""type"":""Point"",""coordinates"":[166.200844,-22.021286505157576]}"
8592,6,6,6,6,6,6,1,0,8592,-22.021825494329747,166.20113470348184,0,,15,"{""type"":""Point"",""coordinates"":[166.20113470348184,-22.021825494329747]}"
8593,6,6,6,6,6,6,1,0,8593,-22.021556000000004,166.20113470348184,0,,16,"{""type"":""Point"",""coordinates"":[166.20113470348184,-22.021556000000004]}"
8594,3,3,3,3,3,3,1,0,8594,-22.021286505157576,166.20113470348184,0,,5,"{""type"":""Point"",""coordinates"":[166.20113470348184,-22.021286505157573]}"
8595,6,6,6,6,6,6,1,0,8595,-22.023801494329703,166.26218529246285,1,18,46,"{""type"":""Point"",""coordinates"":[166.26218529246285,-22.023801494329707]}"
8596,1,1,3,3,3,3,1,0,8596,-22.023532000000003,166.26218529246285,1,18,54,"{""type"":""Point"",""coordinates"":[166.26218529246285,-22.023532000000007]}"
8597,1,1,3,3,3,3,1,0,8597,-22.023262505157547,166.26218529246285,1,18,55,"{""type"":""Point"",""coordinates"":[166.26218529246285,-22.02326250515755]}"
8598,6,6,6,6,6,6,1,0,8598,-22.023801494329703,166.26247599999996,1,18,46,"{""type"":""Point"",""coordinates"":[166.26247599999996,-22.023801494329707]}"
8599,1,1,2,2,3,3,1,0,8599,-22.023532000000003,166.26247599999996,1,18,47,"{""type"":""Point"",""coordinates"":[166.26247599999996,-22.023532000000003]}"
8600,1,1,3,3,3,3,1,0,8600,-22.023262505157547,166.26247599999996,0,,54,"{""type"":""Point"",""coordinates"":[166.26247599999996,-22.023262505157547]}"
8601,6,6,6,6,6,6,1,0,8601,-22.023801494329703,166.26276670753708,1,18,46,"{""type"":""Point"",""coordinates"":[166.26276670753708,-22.023801494329707]}"
8602,1,1,1,1,3,3,1,0,8602,-22.023532000000003,166.26276670753708,1,18,47,"{""type"":""Point"",""coordinates"":[166.26276670753708,-22.023532000000007]}"
8603,1,1,1,1,3,3,1,0,8603,-22.023262505157547,166.26276670753708,1,18,54,"{""type"":""Point"",""coordinates"":[166.26276670753708,-22.023262505157547]}"
8604,1,3,3,3,3,3,1,0,8604,-22.02461649432969,166.26190229079018,1,18,51,"{""type"":""Point"",""coordinates"":[166.26190229079018,-22.02461649432969]}"
8605,6,6,6,6,6,6,1,0,8605,-22.02434700000001,166.26190229079018,1,18,54,"{""type"":""Point"",""coordinates"":[166.26190229079018,-22.02434700000001]}"
